id,sma,ecc,inc,raan,aop,aol,terminals,name
1515,6978137,0,85,108,0,316.8,3,W_30_14
1516,6978137,0,85,108,0,324,9,W_30_15
1517,6978137,0,85,108,0,331.2,0,W_30_16
1518,6978137,0,85,108,0,338.4,2,W_30_17
1519,6978137,0,85,108,0,345.6,6,W_30_18
1520,6978137,0,85,108,0,352.8,7,W_30_19
1521,6978137,0,85,108,0,0,8,W_30_20
1522,6978137,0,85,108,0,7.20000000000005,1,W_30_21
1523,6978137,0,85,108,0,14.4,4,W_30_22
1524,6978137,0,85,108,0,21.6,1,W_30_23
1525,6978137,0,85,108,0,28.8,9,W_30_24
1526,6978137,0,85,108,0,36,3,W_30_25
1527,6978137,0,85,108,0,43.2,7,W_30_26
1528,6978137,0,85,108,0,50.4,5,W_30_27
1529,6978137,0,85,108,0,57.6,7,W_30_28
1530,6978137,0,85,108,0,64.8,7,W_30_29
1531,6978137,0,85,108,0,72,5,W_30_30
1532,6978137,0,85,108,0,79.2,0,W_30_31
1533,6978137,0,85,108,0,86.4,5,W_30_32
1534,6978137,0,85,108,0,93.6,5,W_30_33
1535,6978137,0,85,108,0,100.8,7,W_30_34
1536,6978137,0,85,108,0,108,9,W_30_35
1537,6978137,0,85,108,0,115.2,0,W_30_36
1538,6978137,0,85,108,0,122.4,1,W_30_37
1539,6978137,0,85,108,0,129.6,2,W_30_38
1540,6978137,0,85,108,0,136.8,8,W_30_39
1541,6978137,0,85,108,0,144,5,W_30_40
1542,6978137,0,85,108,0,151.2,6,W_30_41
1543,6978137,0,85,108,0,158.4,0,W_30_42
1544,6978137,0,85,108,0,165.6,1,W_30_43
1545,6978137,0,85,108,0,172.8,6,W_30_44
1546,6978137,0,85,108,0,180,2,W_30_45
1547,6978137,0,85,108,0,187.2,0,W_30_46
1548,6978137,0,85,108,0,194.4,5,W_30_47
1549,6978137,0,85,108,0,201.6,4,W_30_48
1550,6978137,0,85,108,0,208.8,2,W_30_49
1551,6978137,0,85,111.6,0,223.2,2,W_31_00
1552,6978137,0,85,111.6,0,230.4,2,W_31_01
1553,6978137,0,85,111.6,0,237.6,1,W_31_02
1554,6978137,0,85,111.6,0,244.8,9,W_31_03
1555,6978137,0,85,111.6,0,252,5,W_31_04
1556,6978137,0,85,111.6,0,259.2,1,W_31_05
1557,6978137,0,85,111.6,0,266.4,2,W_31_06
1558,6978137,0,85,111.6,0,273.6,3,W_31_07
1559,6978137,0,85,111.6,0,280.8,9,W_31_08
1560,6978137,0,85,111.6,0,288,1,W_31_09
1561,6978137,0,85,111.6,0,295.2,9,W_31_10
1562,6978137,0,85,111.6,0,302.4,9,W_31_11
1563,6978137,0,85,111.6,0,309.6,7,W_31_12
1564,6978137,0,85,111.6,0,316.8,2,W_31_13
1565,6978137,0,85,111.6,0,324,4,W_31_14
1566,6978137,0,85,111.6,0,331.2,2,W_31_15
1567,6978137,0,85,111.6,0,338.4,1,W_31_16
1568,6978137,0,85,111.6,0,345.6,8,W_31_17
1569,6978137,0,85,111.6,0,352.8,1,W_31_18
1570,6978137,0,85,111.6,0,0,7,W_31_19
1571,6978137,0,85,111.6,0,7.20000000000005,9,W_31_20
1572,6978137,0,85,111.6,0,14.4,4,W_31_21
1573,6978137,0,85,111.6,0,21.6,3,W_31_22
1574,6978137,0,85,111.6,0,28.8,7,W_31_23
1575,6978137,0,85,111.6,0,36,0,W_31_24
1576,6978137,0,85,111.6,0,43.2,8,W_31_25
1577,6978137,0,85,111.6,0,50.4,2,W_31_26
1578,6978137,0,85,111.6,0,57.6,7,W_31_27
1579,6978137,0,85,111.6,0,64.8,5,W_31_28
1580,6978137,0,85,111.6,0,72,8,W_31_29
1581,6978137,0,85,111.6,0,79.2,9,W_31_30
1582,6978137,0,85,111.6,0,86.4,6,W_31_31
1583,6978137,0,85,111.6,0,93.6,3,W_31_32
1584,6978137,0,85,111.6,0,100.8,8,W_31_33
1585,6978137,0,85,111.6,0,108,0,W_31_34
1586,6978137,0,85,111.6,0,115.2,5,W_31_35
1587,6978137,0,85,111.6,0,122.4,5,W_31_36
1588,6978137,0,85,111.6,0,129.6,5,W_31_37
1589,6978137,0,85,111.6,0,136.8,1,W_31_38
1590,6978137,0,85,111.6,0,144,5,W_31_39
1591,6978137,0,85,111.6,0,151.2,1,W_31_40
1592,6978137,0,85,111.6,0,158.4,6,W_31_41
1593,6978137,0,85,111.6,0,165.6,3,W_31_42
1594,6978137,0,85,111.6,0,172.8,5,W_31_43
1595,6978137,0,85,111.6,0,180,8,W_31_44
1596,6978137,0,85,111.6,0,187.2,2,W_31_45
1597,6978137,0,85,111.6,0,194.4,9,W_31_46
1598,6978137,0,85,111.6,0,201.6,6,W_31_47
1599,6978137,0,85,111.6,0,208.8,3,W_31_48
1600,6978137,0,85,111.6,0,216,8,W_31_49
1601,6978137,0,85,115.2,0,230.4,5,W_32_00
1602,6978137,0,85,115.2,0,237.6,5,W_32_01
1603,6978137,0,85,115.2,0,244.8,1,W_32_02
1604,6978137,0,85,115.2,0,252,4,W_32_03
1605,6978137,0,85,115.2,0,259.2,0,W_32_04
1606,6978137,0,85,115.2,0,266.4,1,W_32_05
1607,6978137,0,85,115.2,0,273.6,7,W_32_06
1608,6978137,0,85,115.2,0,280.8,7,W_32_07
1609,6978137,0,85,115.2,0,288,3,W_32_08
1610,6978137,0,85,115.2,0,295.2,3,W_32_09
1611,6978137,0,85,115.2,0,302.4,7,W_32_10
1612,6978137,0,85,115.2,0,309.6,5,W_32_11
1613,6978137,0,85,115.2,0,316.8,2,W_32_12
1614,6978137,0,85,115.2,0,324,0,W_32_13
1615,6978137,0,85,115.2,0,331.2,4,W_32_14
1616,6978137,0,85,115.2,0,338.4,1,W_32_15
1617,6978137,0,85,115.2,0,345.6,6,W_32_16
1618,6978137,0,85,115.2,0,352.8,5,W_32_17
1619,6978137,0,85,115.2,0,0,3,W_32_18
1620,6978137,0,85,115.2,0,7.20000000000005,2,W_32_19
1621,6978137,0,85,115.2,0,14.4,3,W_32_20
1622,6978137,0,85,115.2,0,21.6,1,W_32_21
1623,6978137,0,85,115.2,0,28.8,8,W_32_22
1624,6978137,0,85,115.2,0,36,6,W_32_23
1625,6978137,0,85,115.2,0,43.2,4,W_32_24
1626,6978137,0,85,115.2,0,50.4,8,W_32_25
1627,6978137,0,85,115.2,0,57.6,3,W_32_26
1628,6978137,0,85,115.2,0,64.8,0,W_32_27
1629,6978137,0,85,115.2,0,72,8,W_32_28
1630,6978137,0,85,115.2,0,79.2,3,W_32_29
1631,6978137,0,85,115.2,0,86.4,4,W_32_30
1632,6978137,0,85,115.2,0,93.6,4,W_32_31
1633,6978137,0,85,115.2,0,100.8,4,W_32_32
1634,6978137,0,85,115.2,0,108,2,W_32_33
1635,6978137,0,85,115.2,0,115.2,3,W_32_34
1636,6978137,0,85,115.2,0,122.4,1,W_32_35
1637,6978137,0,85,115.2,0,129.6,6,W_32_36
1638,6978137,0,85,115.2,0,136.8,3,W_32_37
1639,6978137,0,85,115.2,0,144,0,W_32_38
1640,6978137,0,85,115.2,0,151.2,0,W_32_39
1641,6978137,0,85,115.2,0,158.4,7,W_32_40
1642,6978137,0,85,115.2,0,165.6,5,W_32_41
1643,6978137,0,85,115.2,0,172.8,0,W_32_42
1644,6978137,0,85,115.2,0,180,3,W_32_43
1645,6978137,0,85,115.2,0,187.2,0,W_32_44
1646,6978137,0,85,115.2,0,194.4,8,W_32_45
1647,6978137,0,85,115.2,0,201.6,5,W_32_46
1648,6978137,0,85,115.2,0,208.8,4,W_32_47
1649,6978137,0,85,115.2,0,216,9,W_32_48
1650,6978137,0,85,115.2,0,223.2,4,W_32_49
1651,6978137,0,85,118.8,0,237.6,5,W_33_00
1652,6978137,0,85,118.8,0,244.8,6,W_33_01
1653,6978137,0,85,118.8,0,252,7,W_33_02
1654,6978137,0,85,118.8,0,259.2,3,W_33_03
1655,6978137,0,85,118.8,0,266.4,7,W_33_04
1656,6978137,0,85,118.8,0,273.6,2,W_33_05
1657,6978137,0,85,118.8,0,280.8,3,W_33_06
1658,6978137,0,85,118.8,0,288,2,W_33_07
1659,6978137,0,85,118.8,0,295.2,5,W_33_08
1660,6978137,0,85,118.8,0,302.4,8,W_33_09
1661,6978137,0,85,118.8,0,309.6,9,W_33_10
1662,6978137,0,85,118.8,0,316.8,9,W_33_11
1663,6978137,0,85,118.8,0,324,7,W_33_12
1664,6978137,0,85,118.8,0,331.2,0,W_33_13
1665,6978137,0,85,118.8,0,338.4,9,W_33_14
1666,6978137,0,85,118.8,0,345.6,0,W_33_15
1667,6978137,0,85,118.8,0,352.8,3,W_33_16
1668,6978137,0,85,118.8,0,0,7,W_33_17
1669,6978137,0,85,118.8,0,7.19999999999999,4,W_33_18
1670,6978137,0,85,118.8,0,14.4,5,W_33_19
1671,6978137,0,85,118.8,0,21.6,7,W_33_20
1672,6978137,0,85,118.8,0,28.8,7,W_33_21
1673,6978137,0,85,118.8,0,36,9,W_33_22
1674,6978137,0,85,118.8,0,43.2,7,W_33_23
1675,6978137,0,85,118.8,0,50.4,0,W_33_24
1676,6978137,0,85,118.8,0,57.6,9,W_33_25
1677,6978137,0,85,118.8,0,64.8,5,W_33_26
1678,6978137,0,85,118.8,0,72,0,W_33_27
1679,6978137,0,85,118.8,0,79.2,7,W_33_28
1680,6978137,0,85,118.8,0,86.4,3,W_33_29
1681,6978137,0,85,118.8,0,93.6,8,W_33_30
1682,6978137,0,85,118.8,0,100.8,7,W_33_31
1683,6978137,0,85,118.8,0,108,9,W_33_32
1684,6978137,0,85,118.8,0,115.2,1,W_33_33
1685,6978137,0,85,118.8,0,122.4,6,W_33_34
1686,6978137,0,85,118.8,0,129.6,5,W_33_35
1687,6978137,0,85,118.8,0,136.8,9,W_33_36
1688,6978137,0,85,118.8,0,144,7,W_33_37
1689,6978137,0,85,118.8,0,151.2,3,W_33_38
1690,6978137,0,85,118.8,0,158.4,3,W_33_39
1691,6978137,0,85,118.8,0,165.6,0,W_33_40
1692,6978137,0,85,118.8,0,172.8,3,W_33_41
1693,6978137,0,85,118.8,0,180,9,W_33_42
1694,6978137,0,85,118.8,0,187.2,7,W_33_43
1695,6978137,0,85,118.8,0,194.4,8,W_33_44
1696,6978137,0,85,118.8,0,201.6,6,W_33_45
1697,6978137,0,85,118.8,0,208.8,1,W_33_46
1698,6978137,0,85,118.8,0,216,2,W_33_47
1699,6978137,0,85,118.8,0,223.2,8,W_33_48
1700,6978137,0,85,118.8,0,230.4,8,W_33_49
1701,6978137,0,85,122.4,0,244.8,7,W_34_00
1702,6978137,0,85,122.4,0,252,5,W_34_01
1703,6978137,0,85,122.4,0,259.2,0,W_34_02
1704,6978137,0,85,122.4,0,266.4,1,W_34_03
1705,6978137,0,85,122.4,0,273.6,1,W_34_04
1706,6978137,0,85,122.4,0,280.8,7,W_34_05
1707,6978137,0,85,122.4,0,288,4,W_34_06
1708,6978137,0,85,122.4,0,295.2,1,W_34_07
1709,6978137,0,85,122.4,0,302.4,6,W_34_08
1710,6978137,0,85,122.4,0,309.6,1,W_34_09
1711,6978137,0,85,122.4,0,316.8,3,W_34_10
1712,6978137,0,85,122.4,0,324,4,W_34_11
1713,6978137,0,85,122.4,0,331.2,9,W_34_12
1714,6978137,0,85,122.4,0,338.4,2,W_34_13
1715,6978137,0,85,122.4,0,345.6,0,W_34_14
1716,6978137,0,85,122.4,0,352.8,6,W_34_15
1717,6978137,0,85,122.4,0,0,2,W_34_16
1718,6978137,0,85,122.4,0,7.20000000000005,0,W_34_17
1719,6978137,0,85,122.4,0,14.4,7,W_34_18
1720,6978137,0,85,122.4,0,21.6,2,W_34_19
1721,6978137,0,85,122.4,0,28.8,7,W_34_20
1722,6978137,0,85,122.4,0,36,9,W_34_21
1723,6978137,0,85,122.4,0,43.2,8,W_34_22
1724,6978137,0,85,122.4,0,50.4,9,W_34_23
1725,6978137,0,85,122.4,0,57.6,2,W_34_24
1726,6978137,0,85,122.4,0,64.8,7,W_34_25
1727,6978137,0,85,122.4,0,72,4,W_34_26
1728,6978137,0,85,122.4,0,79.2,1,W_34_27
1729,6978137,0,85,122.4,0,86.4,6,W_34_28
1730,6978137,0,85,122.4,0,93.6,2,W_34_29
1731,6978137,0,85,122.4,0,100.8,4,W_34_30
1732,6978137,0,85,122.4,0,108,7,W_34_31
1733,6978137,0,85,122.4,0,115.2,5,W_34_32
1734,6978137,0,85,122.4,0,122.4,0,W_34_33
1735,6978137,0,85,122.4,0,129.6,7,W_34_34
1736,6978137,0,85,122.4,0,136.8,4,W_34_35
1737,6978137,0,85,122.4,0,144,9,W_34_36
1738,6978137,0,85,122.4,0,151.2,0,W_34_37
1739,6978137,0,85,122.4,0,158.4,1,W_34_38
1740,6978137,0,85,122.4,0,165.6,0,W_34_39
1741,6978137,0,85,122.4,0,172.8,8,W_34_40
1742,6978137,0,85,122.4,0,180,1,W_34_41
1743,6978137,0,85,122.4,0,187.2,5,W_34_42
1744,6978137,0,85,122.4,0,194.4,6,W_34_43
1745,6978137,0,85,122.4,0,201.6,7,W_34_44
1746,6978137,0,85,122.4,0,208.8,5,W_34_45
1747,6978137,0,85,122.4,0,216,1,W_34_46
1748,6978137,0,85,122.4,0,223.2,6,W_34_47
1749,6978137,0,85,122.4,0,230.4,2,W_34_48
1750,6978137,0,85,122.4,0,237.6,8,W_34_49
1751,6978137,0,85,126,0,252,0,W_35_00
1752,6978137,0,85,126,0,259.2,1,W_35_01
1753,6978137,0,85,126,0,266.4,7,W_35_02
1754,6978137,0,85,126,0,273.6,9,W_35_03
1755,6978137,0,85,126,0,280.8,5,W_35_04
1756,6978137,0,85,126,0,288,8,W_35_05
1757,6978137,0,85,126,0,295.2,3,W_35_06
1758,6978137,0,85,126,0,302.4,9,W_35_07
1759,6978137,0,85,126,0,309.6,6,W_35_08
1760,6978137,0,85,126,0,316.8,5,W_35_09
1761,6978137,0,85,126,0,324,4,W_35_10
1762,6978137,0,85,126,0,331.2,0,W_35_11
1763,6978137,0,85,126,0,338.4,1,W_35_12
1764,6978137,0,85,126,0,345.6,3,W_35_13
1765,6978137,0,85,126,0,352.8,3,W_35_14
1766,6978137,0,85,126,0,0,1,W_35_15
1767,6978137,0,85,126,0,7.19999999999999,8,W_35_16
1768,6978137,0,85,126,0,14.4,2,W_35_17
1769,6978137,0,85,126,0,21.6,3,W_35_18
1770,6978137,0,85,126,0,28.8,0,W_35_19
1771,6978137,0,85,126,0,36,7,W_35_20
1772,6978137,0,85,126,0,43.2,9,W_35_21
1773,6978137,0,85,126,0,50.4,7,W_35_22
1774,6978137,0,85,126,0,57.6,1,W_35_23
1775,6978137,0,85,126,0,64.8,8,W_35_24
1776,6978137,0,85,126,0,72,6,W_35_25
1777,6978137,0,85,126,0,79.2,2,W_35_26
1778,6978137,0,85,126,0,86.4,1,W_35_27
1779,6978137,0,85,126,0,93.6,4,W_35_28
1780,6978137,0,85,126,0,100.8,5,W_35_29
1781,6978137,0,85,126,0,108,3,W_35_30
1782,6978137,0,85,126,0,115.2,2,W_35_31
1783,6978137,0,85,126,0,122.4,8,W_35_32
1784,6978137,0,85,126,0,129.6,4,W_35_33
1785,6978137,0,85,126,0,136.8,8,W_35_34
1786,6978137,0,85,126,0,144,7,W_35_35
1787,6978137,0,85,126,0,151.2,6,W_35_36
1788,6978137,0,85,126,0,158.4,6,W_35_37
1789,6978137,0,85,126,0,165.6,1,W_35_38
1790,6978137,0,85,126,0,172.8,6,W_35_39
1791,6978137,0,85,126,0,180,5,W_35_40
1792,6978137,0,85,126,0,187.2,4,W_35_41
1793,6978137,0,85,126,0,194.4,6,W_35_42
1794,6978137,0,85,126,0,201.6,2,W_35_43
1795,6978137,0,85,126,0,208.8,0,W_35_44
1796,6978137,0,85,126,0,216,6,W_35_45
1797,6978137,0,85,126,0,223.2,1,W_35_46
1798,6978137,0,85,126,0,230.4,9,W_35_47
1799,6978137,0,85,126,0,237.6,1,W_35_48
1800,6978137,0,85,126,0,244.8,9,W_35_49
1801,6978137,0,85,129.6,0,259.2,5,W_36_00
1802,6978137,0,85,129.6,0,266.4,2,W_36_01
1803,6978137,0,85,129.6,0,273.6,1,W_36_02
1804,6978137,0,85,129.6,0,280.8,3,W_36_03
1805,6978137,0,85,129.6,0,288,5,W_36_04
1806,6978137,0,85,129.6,0,295.2,2,W_36_05
1807,6978137,0,85,129.6,0,302.4,6,W_36_06
1808,6978137,0,85,129.6,0,309.6,9,W_36_07
1809,6978137,0,85,129.6,0,316.8,5,W_36_08
1810,6978137,0,85,129.6,0,324,2,W_36_09
1811,6978137,0,85,129.6,0,331.2,9,W_36_10
1812,6978137,0,85,129.6,0,338.4,5,W_36_11
1813,6978137,0,85,129.6,0,345.6,4,W_36_12
1814,6978137,0,85,129.6,0,352.8,5,W_36_13
1815,6978137,0,85,129.6,0,0,6,W_36_14
1816,6978137,0,85,129.6,0,7.19999999999999,1,W_36_15
1817,6978137,0,85,129.6,0,14.4,7,W_36_16
1818,6978137,0,85,129.6,0,21.6,1,W_36_17
1819,6978137,0,85,129.6,0,28.8,3,W_36_18
1820,6978137,0,85,129.6,0,36,6,W_36_19
1821,6978137,0,85,129.6,0,43.2,2,W_36_20
1822,6978137,0,85,129.6,0,50.4,6,W_36_21
1823,6978137,0,85,129.6,0,57.6,3,W_36_22
1824,6978137,0,85,129.6,0,64.8,3,W_36_23
1825,6978137,0,85,129.6,0,72,1,W_36_24
1826,6978137,0,85,129.6,0,79.2,1,W_36_25
1827,6978137,0,85,129.6,0,86.4,4,W_36_26
1828,6978137,0,85,129.6,0,93.6,5,W_36_27
1829,6978137,0,85,129.6,0,100.8,3,W_36_28
1830,6978137,0,85,129.6,0,108,5,W_36_29
1831,6978137,0,85,129.6,0,115.2,5,W_36_30
1832,6978137,0,85,129.6,0,122.4,1,W_36_31
1833,6978137,0,85,129.6,0,129.6,3,W_36_32
1834,6978137,0,85,129.6,0,136.8,5,W_36_33
1835,6978137,0,85,129.6,0,144,5,W_36_34
1836,6978137,0,85,129.6,0,151.2,1,W_36_35
1837,6978137,0,85,129.6,0,158.4,8,W_36_36
1838,6978137,0,85,129.6,0,165.6,7,W_36_37
1839,6978137,0,85,129.6,0,172.8,9,W_36_38
1840,6978137,0,85,129.6,0,180,0,W_36_39
1841,6978137,0,85,129.6,0,187.2,1,W_36_40
1842,6978137,0,85,129.6,0,194.4,6,W_36_41
1843,6978137,0,85,129.6,0,201.6,4,W_36_42
1844,6978137,0,85,129.6,0,208.8,4,W_36_43
1845,6978137,0,85,129.6,0,216,6,W_36_44
1846,6978137,0,85,129.6,0,223.2,6,W_36_45
1847,6978137,0,85,129.6,0,230.4,5,W_36_46
1848,6978137,0,85,129.6,0,237.6,3,W_36_47
1849,6978137,0,85,129.6,0,244.8,0,W_36_48
1850,6978137,0,85,129.6,0,252,8,W_36_49
1851,6978137,0,85,133.2,0,266.4,9,W_37_00
1852,6978137,0,85,133.2,0,273.6,4,W_37_01
1853,6978137,0,85,133.2,0,280.8,5,W_37_02
1854,6978137,0,85,133.2,0,288,2,W_37_03
1855,6978137,0,85,133.2,0,295.2,5,W_37_04
1856,6978137,0,85,133.2,0,302.4,5,W_37_05
1857,6978137,0,85,133.2,0,309.6,5,W_37_06
1858,6978137,0,85,133.2,0,316.8,0,W_37_07
1859,6978137,0,85,133.2,0,324,4,W_37_08
1860,6978137,0,85,133.2,0,331.2,5,W_37_09
1861,6978137,0,85,133.2,0,338.4,8,W_37_10
1862,6978137,0,85,133.2,0,345.6,3,W_37_11
1863,6978137,0,85,133.2,0,352.8,2,W_37_12
1864,6978137,0,85,133.2,0,5.6843418860808e-14,2,W_37_13
1865,6978137,0,85,133.2,0,7.20000000000005,1,W_37_14
1866,6978137,0,85,133.2,0,14.4,8,W_37_15
1867,6978137,0,85,133.2,0,21.6,7,W_37_16
1868,6978137,0,85,133.2,0,28.8000000000001,0,W_37_17
1869,6978137,0,85,133.2,0,36,1,W_37_18
1870,6978137,0,85,133.2,0,43.2,1,W_37_19
1871,6978137,0,85,133.2,0,50.4,0,W_37_20
1872,6978137,0,85,133.2,0,57.6,7,W_37_21
1873,6978137,0,85,133.2,0,64.8000000000001,2,W_37_22
1874,6978137,0,85,133.2,0,72,8,W_37_23
1875,6978137,0,85,133.2,0,79.2,3,W_37_24
1876,6978137,0,85,133.2,0,86.4,3,W_37_25
1877,6978137,0,85,133.2,0,93.6,8,W_37_26
1878,6978137,0,85,133.2,0,100.8,5,W_37_27
1879,6978137,0,85,133.2,0,108,3,W_37_28
1880,6978137,0,85,133.2,0,115.2,4,W_37_29
1881,6978137,0,85,133.2,0,122.4,2,W_37_30
1882,6978137,0,85,133.2,0,129.6,4,W_37_31
1883,6978137,0,85,133.2,0,136.8,3,W_37_32
1884,6978137,0,85,133.2,0,144,0,W_37_33
1885,6978137,0,85,133.2,0,151.2,3,W_37_34
1886,6978137,0,85,133.2,0,158.4,1,W_37_35
1887,6978137,0,85,133.2,0,165.6,8,W_37_36
1888,6978137,0,85,133.2,0,172.8,2,W_37_37
1889,6978137,0,85,133.2,0,180,3,W_37_38
1890,6978137,0,85,133.2,0,187.2,0,W_37_39
1891,6978137,0,85,133.2,0,194.4,0,W_37_40
1892,6978137,0,85,133.2,0,201.6,2,W_37_41
1893,6978137,0,85,133.2,0,208.8,7,W_37_42
1894,6978137,0,85,133.2,0,216,4,W_37_43
1895,6978137,0,85,133.2,0,223.2,8,W_37_44
1896,6978137,0,85,133.2,0,230.4,1,W_37_45
1897,6978137,0,85,133.2,0,237.6,7,W_37_46
1898,6978137,0,85,133.2,0,244.8,1,W_37_47
1899,6978137,0,85,133.2,0,252,1,W_37_48
1900,6978137,0,85,133.2,0,259.2,8,W_37_49
1901,6978137,0,85,136.8,0,273.6,3,W_38_00
1902,6978137,0,85,136.8,0,280.8,5,W_38_01
1903,6978137,0,85,136.8,0,288,6,W_38_02
1904,6978137,0,85,136.8,0,295.2,7,W_38_03
1905,6978137,0,85,136.8,0,302.4,8,W_38_04
1906,6978137,0,85,136.8,0,309.6,0,W_38_05
1907,6978137,0,85,136.8,0,316.8,8,W_38_06
1908,6978137,0,85,136.8,0,324,9,W_38_07
1909,6978137,0,85,136.8,0,331.2,4,W_38_08
1910,6978137,0,85,136.8,0,338.4,5,W_38_09
1911,6978137,0,85,136.8,0,345.6,1,W_38_10
1912,6978137,0,85,136.8,0,352.8,9,W_38_11
1913,6978137,0,85,136.8,0,0,0,W_38_12
1914,6978137,0,85,136.8,0,7.20000000000005,0,W_38_13
1915,6978137,0,85,136.8,0,14.4,0,W_38_14
1916,6978137,0,85,136.8,0,21.6,3,W_38_15
1917,6978137,0,85,136.8,0,28.8,3,W_38_16
1918,6978137,0,85,136.8,0,36,3,W_38_17
1919,6978137,0,85,136.8,0,43.2,1,W_38_18
1920,6978137,0,85,136.8,0,50.4,8,W_38_19
1921,6978137,0,85,136.8,0,57.6,1,W_38_20
1922,6978137,0,85,136.8,0,64.8000000000001,5,W_38_21
1923,6978137,0,85,136.8,0,72,4,W_38_22
1924,6978137,0,85,136.8,0,79.2,9,W_38_23
1925,6978137,0,85,136.8,0,86.4,3,W_38_24
1926,6978137,0,85,136.8,0,93.6,8,W_38_25
1927,6978137,0,85,136.8,0,100.8,9,W_38_26
1928,6978137,0,85,136.8,0,108,7,W_38_27
1929,6978137,0,85,136.8,0,115.2,3,W_38_28
1930,6978137,0,85,136.8,0,122.4,9,W_38_29
1931,6978137,0,85,136.8,0,129.6,4,W_38_30
1932,6978137,0,85,136.8,0,136.8,0,W_38_31
1933,6978137,0,85,136.8,0,144,4,W_38_32
1934,6978137,0,85,136.8,0,151.2,0,W_38_33
1935,6978137,0,85,136.8,0,158.4,9,W_38_34
1936,6978137,0,85,136.8,0,165.6,9,W_38_35
1937,6978137,0,85,136.8,0,172.8,2,W_38_36
1938,6978137,0,85,136.8,0,180,8,W_38_37
1939,6978137,0,85,136.8,0,187.2,9,W_38_38
1940,6978137,0,85,136.8,0,194.4,5,W_38_39
1941,6978137,0,85,136.8,0,201.6,4,W_38_40
1942,6978137,0,85,136.8,0,208.8,1,W_38_41
1943,6978137,0,85,136.8,0,216,3,W_38_42
1944,6978137,0,85,136.8,0,223.2,4,W_38_43
1945,6978137,0,85,136.8,0,230.4,4,W_38_44
1946,6978137,0,85,136.8,0,237.6,8,W_38_45
1947,6978137,0,85,136.8,0,244.8,1,W_38_46
1948,6978137,0,85,136.8,0,252,9,W_38_47
1949,6978137,0,85,136.8,0,259.2,1,W_38_48
1950,6978137,0,85,136.8,0,266.4,8,W_38_49
1951,6978137,0,85,140.4,0,280.8,4,W_39_00
1952,6978137,0,85,140.4,0,288,6,W_39_01
1953,6978137,0,85,140.4,0,295.2,4,W_39_02
1954,6978137,0,85,140.4,0,302.4,4,W_39_03
1955,6978137,0,85,140.4,0,309.6,9,W_39_04
1956,6978137,0,85,140.4,0,316.8,3,W_39_05
1957,6978137,0,85,140.4,0,324,7,W_39_06
1958,6978137,0,85,140.4,0,331.2,6,W_39_07
1959,6978137,0,85,140.4,0,338.4,5,W_39_08
1960,6978137,0,85,140.4,0,345.6,8,W_39_09
1961,6978137,0,85,140.4,0,352.8,0,W_39_10
1962,6978137,0,85,140.4,0,0,5,W_39_11
1963,6978137,0,85,140.4,0,7.20000000000005,9,W_39_12
1964,6978137,0,85,140.4,0,14.4,1,W_39_13
1965,6978137,0,85,140.4,0,21.6,5,W_39_14
1966,6978137,0,85,140.4,0,28.8,7,W_39_15
1967,6978137,0,85,140.4,0,36,4,W_39_16
1968,6978137,0,85,140.4,0,43.2,3,W_39_17
1969,6978137,0,85,140.4,0,50.4,8,W_39_18
1970,6978137,0,85,140.4,0,57.6,3,W_39_19
1971,6978137,0,85,140.4,0,64.8,8,W_39_20
1972,6978137,0,85,140.4,0,72,3,W_39_21
1973,6978137,0,85,140.4,0,79.2,2,W_39_22
1974,6978137,0,85,140.4,0,86.4,7,W_39_23
1975,6978137,0,85,140.4,0,93.6,7,W_39_24
1976,6978137,0,85,140.4,0,100.8,0,W_39_25
1977,6978137,0,85,140.4,0,108,7,W_39_26
1978,6978137,0,85,140.4,0,115.2,4,W_39_27
1979,6978137,0,85,140.4,0,122.4,4,W_39_28
1980,6978137,0,85,140.4,0,129.6,7,W_39_29
1981,6978137,0,85,140.4,0,136.8,3,W_39_30
1982,6978137,0,85,140.4,0,144,2,W_39_31
1983,6978137,0,85,140.4,0,151.2,0,W_39_32
1984,6978137,0,85,140.4,0,158.4,3,W_39_33
1985,6978137,0,85,140.4,0,165.6,3,W_39_34
1986,6978137,0,85,140.4,0,172.8,8,W_39_35
1987,6978137,0,85,140.4,0,180,5,W_39_36
1988,6978137,0,85,140.4,0,187.2,6,W_39_37
1989,6978137,0,85,140.4,0,194.4,3,W_39_38
1990,6978137,0,85,140.4,0,201.6,1,W_39_39
1991,6978137,0,85,140.4,0,208.8,3,W_39_40
1992,6978137,0,85,140.4,0,216,6,W_39_41
1993,6978137,0,85,140.4,0,223.2,9,W_39_42
1994,6978137,0,85,140.4,0,230.4,0,W_39_43
1995,6978137,0,85,140.4,0,237.6,7,W_39_44
1996,6978137,0,85,140.4,0,244.8,2,W_39_45
1997,6978137,0,85,140.4,0,252,8,W_39_46
1998,6978137,0,85,140.4,0,259.2,0,W_39_47
1999,6978137,0,85,140.4,0,266.4,5,W_39_48
2000,6978137,0,85,140.4,0,273.6,8,W_39_49
2001,6978137,0,85,144,0,288,0,W_40_00
2002,6978137,0,85,144,0,295.2,9,W_40_01
2003,6978137,0,85,144,0,302.4,6,W_40_02
2004,6978137,0,85,144,0,309.6,3,W_40_03
2005,6978137,0,85,144,0,316.8,8,W_40_04
2006,6978137,0,85,144,0,324,0,W_40_05
